Algorithm,Pattern,Cache Size,Bytes Sent,Total Bytes,Compression Ratio,Hits,Misses,Image
Intel_11gen,strided,32,3502592,6393856,1.8254641134337088,21631,28321,7.1.04
Intel_11gen,blurred,1,6278784,6400000,1.0193056489919068,108,49892,7.1.04
Intel_11gen,skew,0,6202816,6400000,1.031789432412633,0,50000,7.1.04
Intel_11gen,periodic,256,1084672,1703936,1.5709228227519472,4523,8789,7.1.04
Intel_11gen,blurred,4,6238336,6400000,1.0259146028684571,426,49574,7.1.04
Intel_11gen,blurred,8,6186880,6400000,1.0344470880314471,823,49177,7.1.04
Intel_11gen,random,64,6171072,6400000,1.0370969581946217,204,49796,7.1.04
Intel_11gen,skew,1,6202624,6400000,1.031821371084238,5,49995,7.1.04
Intel_11gen,blurred,16,6089472,6400000,1.0509942405515618,1619,48381,7.1.04
Intel_11gen,skew,4,6197312,6400000,1.0327057924467895,29,49971,7.1.04
Intel_11gen,strided,64,3502592,6393856,1.8254641134337088,21631,28321,7.1.04
Intel_11gen,skew,8,6194496,6400000,1.033175257518933,65,49935,7.1.04
Intel_11gen,strided,128,2010176,6393856,3.180744372632048,33696,16256,7.1.04
Intel_8gen,skew,128,6063808,6400000,1.055442388677214,1131,48869,7.1.04
Intel_11gen,blurred,32,5896768,6400000,1.0853403084537157,3159,46841,7.1.04
Uncompressed,random,256,6302080,6400000,1.0155377272265664,765,49235,7.1.04
Intel_11gen,skew,16,6187008,6400000,1.034425686858656,127,49873,7.1.04
Uncompressed,skew,256,6119168,6400000,1.0458938208593065,2194,47806,7.1.04
Intel_8gen,blurred,256,3383360,6400000,1.8916107065165988,23171,26829,7.1.04
Intel_11gen,skew,32,6166976,6400000,1.037785780259239,286,49714,7.1.04
Intel_11gen,blurred,64,5499456,6400000,1.16375146923623,6314,43686,7.1.04
Intel_11gen,strided,256,2010176,6393856,3.180744372632048,33696,16256,7.1.04
Intel_11gen,random,128,6148736,6400000,1.04086433374274,429,49571,7.1.04
Intel_11gen,skew,64,6126784,6400000,1.044593705278332,611,49389,7.1.04
Intel_11gen,blurred,128,4753664,6400000,1.3463299046798427,12257,37743,7.1.04
Intel_8gen,random,256,6098624,6400000,1.0494170488293753,814,49186,7.1.04
Intel_8gen,skew,256,5921792,6400000,1.0807539339443195,2268,47732,7.1.04
Intel_11gen,skew,128,6065408,6400000,1.0551639724813235,1088,48912,7.1.04
Intel_11gen,blurred,256,3384384,6400000,1.8910383691685104,23145,26855,7.1.04
Intel_11gen,random,256,6093184,6400000,1.05035396928765,818,49182,7.1.04
Intel_11gen,skew,256,5931584,6400000,1.0789697996353085,2189,47811,7.1.04
Mali,periodic,4,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,1,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,32,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,8,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,64,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,16,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,128,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,256,167929,851968,5.073382203193016,4523,8789,7.1.04
Mali,periodic,0,254229,851968,3.3511833819115835,0,13312,7.1.04
Mali,strided,128,310908,3196928,10.282553038197795,33696,16256,7.1.04
Mali,strided,256,310908,3196928,10.282553038197795,33696,16256,7.1.04
Mali,strided,4,541698,3196928,5.901679533614671,21631,28321,7.1.04
Mali,strided,1,541698,3196928,5.901679533614671,21631,28321,7.1.04
Mali,strided,8,541698,3196928,5.901679533614671,21631,28321,7.1.04
Mali,strided,16,541698,3196928,5.901679533614671,21631,28321,7.1.04
Mali,strided,32,541698,3196928,5.901679533614671,21631,28321,7.1.04
Mali,strided,64,541698,3196928,5.901679533614671,21631,28321,7.1.04
Mali,blurred,256,517100,3200000,6.188358151228003,23257,26743,7.1.04
Mali,blurred,128,724701,3200000,4.415614163634381,12506,37494,7.1.04
Mali,blurred,64,843064,3200000,3.795678619891254,6376,43624,7.1.04
Mali,random,0,957138,3200000,3.3433005480923335,0,50000,7.1.04
Mali,blurred,32,905106,3200000,3.535497499740362,3173,46827,7.1.04
Mali,strided,0,956594,3196928,3.3419904369042666,0,49952,7.1.04
Mali,random,4,956933,3200000,3.3440167702441026,11,49989,7.1.04
Mali,random,8,957164,3200000,3.34320973208353,26,49974,7.1.04
Mali,random,16,956151,3200000,3.3467517159946496,55,49945,7.1.04
Mali,random,1,957370,3200000,3.3424903642269967,6,49994,7.1.04
Mali,skew,0,952015,3200000,3.3612915762881888,0,50000,7.1.04
Mali,blurred,16,936521,3200000,3.4169014896622714,1538,48462,7.1.04
Mali,blurred,1,964459,3200000,3.3179222755969926,94,49906,7.1.04
Mali,blurred,8,950709,3200000,3.36590902158284,783,49217,7.1.04
Mali,random,32,955446,3200000,3.3492212014075102,90,49910,7.1.04
Mali,blurred,4,958412,3200000,3.3388563582258985,403,49597,7.1.04
Mali,random,64,954034,3200000,3.354178152979873,174,49826,7.1.04
Mali,blurred,0,965715,3200000,3.3136070165628575,0,50000,7.1.04
Mali,skew,1,951318,3200000,3.3637542861587817,14,49986,7.1.04
Mali,skew,8,950388,3200000,3.367045880208926,74,49926,7.1.04
Mali,skew,16,949163,3200000,3.371391425919468,151,49849,7.1.04
Mali,skew,4,950869,3200000,3.365342649723569,36,49964,7.1.04
Mali,skew,32,946197,3200000,3.381959570787056,266,49734,7.1.04
Mali,random,128,949286,3200000,3.3709545911348107,394,49606,7.1.04
Mali,skew,64,940988,3200000,3.40068098636752,576,49424,7.1.04
Mali,skew,128,929226,3200000,3.44372628402563,1173,48827,7.1.04
Mali,skew,256,907998,3200000,3.524236837526074,2281,47719,7.1.04
Mali,random,256,941660,3200000,3.3982541469320138,808,49192,7.1.04
Uncompressed,periodic,0,1703936,1703936,1.0,0,13312,4.2.06
Uncompressed,periodic,1,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,periodic,4,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,strided,0,6393856,6393856,1.0,0,49952,4.2.06
Uncompressed,periodic,8,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,periodic,16,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,random,0,6400000,6400000,1.0,0,50000,4.2.06
Uncompressed,periodic,32,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,skew,0,6400000,6400000,1.0,0,50000,4.2.06
Uncompressed,strided,1,3625088,6393856,1.763779527559055,21631,28321,4.2.06
Uncompressed,blurred,0,6400000,6400000,1.0,0,50000,4.2.06
Uncompressed,strided,4,3625088,6393856,1.763779527559055,21631,28321,4.2.06
Uncompressed,periodic,64,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,random,1,6399744,6400000,1.000040001600064,2,49998,4.2.06
Uncompressed,strided,8,3625088,6393856,1.763779527559055,21631,28321,4.2.06
Uncompressed,skew,1,6399104,6400000,1.0001400196027443,7,49993,4.2.06
Uncompressed,random,4,6399104,6400000,1.0001400196027443,7,49993,4.2.06
Uncompressed,blurred,1,6386944,6400000,1.0020441701070184,102,49898,4.2.06
Uncompressed,strided,16,3625088,6393856,1.763779527559055,21631,28321,4.2.06
Uncompressed,skew,4,6395392,6400000,1.0007205187735169,36,49964,4.2.06
Uncompressed,blurred,4,6345856,6400000,1.008532182261936,423,49577,4.2.06
Uncompressed,random,8,6397824,6400000,1.0003401156393177,17,49983,4.2.06
Uncompressed,periodic,128,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,skew,8,6389504,6400000,1.0016426940181895,82,49918,4.2.06
Uncompressed,blurred,8,6303104,6400000,1.015372743334078,757,49243,4.2.06
Uncompressed,strided,32,3625088,6393856,1.763779527559055,21631,28321,4.2.06
Uncompressed,random,16,6393856,6400000,1.0009609224855862,48,49952,4.2.06
Uncompressed,skew,16,6382080,6400000,1.0028078620136385,140,49860,4.2.06
Uncompressed,blurred,16,6196352,6400000,1.032865789419323,1591,48409,4.2.06
Uncompressed,periodic,256,1124992,1703936,1.5146205484127888,4523,8789,4.2.06
Uncompressed,random,32,6385536,6400000,1.0022651191693226,113,49887,4.2.06
Uncompressed,strided,64,3625088,6393856,1.763779527559055,21631,28321,4.2.06
Uncompressed,blurred,32,5988992,6400000,1.068627241445639,3211,46789,4.2.06
Uncompressed,skew,32,6363392,6400000,1.0057529066259,286,49714,4.2.06
Uncompressed,strided,128,2080768,6393856,3.072834645669291,33696,16256,4.2.06
Uncompressed,blurred,64,5586688,6400000,1.1455803510058196,6354,43646,4.2.06
Uncompressed,random,64,6375936,6400000,1.003774190958002,188,49812,4.2.06
Uncompressed,skew,64,6328320,6400000,1.011326860841424,560,49440,4.2.06
Intel_8gen,periodic,0,1536640,1703936,1.1088713036234903,0,13312,4.2.06
Intel_8gen,periodic,1,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,periodic,4,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Uncompressed,strided,256,2080768,6393856,3.072834645669291,33696,16256,4.2.06
Intel_8gen,periodic,8,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,strided,0,5731200,6393856,1.1156225572305971,0,49952,4.2.06
Intel_8gen,periodic,16,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,periodic,32,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,random,0,5739712,6400000,1.1150385245810244,0,50000,4.2.06
Intel_8gen,strided,1,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_8gen,strided,4,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_8gen,periodic,64,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,blurred,0,5598016,6400000,1.1432621843167294,0,50000,4.2.06
Intel_8gen,skew,0,5644352,6400000,1.1338768382978242,0,50000,4.2.06
Intel_8gen,random,1,5736832,6400000,1.1155982953658046,1,49999,4.2.06
Intel_8gen,strided,8,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Uncompressed,blurred,128,4844544,6400000,1.3210737687592475,12152,37848,4.2.06
Intel_8gen,random,4,5733312,6400000,1.1162832233794358,14,49986,4.2.06
Intel_8gen,strided,16,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_8gen,periodic,128,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,blurred,1,5572416,6400000,1.1485143966279618,102,49898,4.2.06
Intel_8gen,skew,1,5641536,6400000,1.1344428184097382,6,49994,4.2.06
Intel_8gen,random,8,5740160,6400000,1.114951499609767,31,49969,4.2.06
Intel_8gen,blurred,4,5556736,6400000,1.1517552750391598,410,49590,4.2.06
Intel_8gen,skew,4,5635840,6400000,1.1355893708834883,39,49961,4.2.06
Intel_8gen,blurred,8,5507456,6400000,1.1620610314453714,844,49156,4.2.06
Intel_8gen,strided,32,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_8gen,random,16,5722880,6400000,1.1183180496533214,49,49951,4.2.06
Intel_8gen,skew,8,5634368,6400000,1.1358860479116737,78,49922,4.2.06
Intel_8gen,blurred,16,5406848,6400000,1.1836840983878223,1666,48334,4.2.06
Uncompressed,random,128,6348288,6400000,1.008145818211146,404,49596,4.2.06
Uncompressed,skew,128,6252672,6400000,1.0235624065999305,1151,48849,4.2.06
Intel_8gen,skew,16,5627712,6400000,1.1372294815370794,136,49864,4.2.06
Intel_8gen,periodic,256,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,random,32,5717696,6400000,1.1193319826727408,109,49891,4.2.06
Intel_8gen,strided,64,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_11gen,random,0,5732864,6400000,1.1163704563722423,0,50000,4.2.06
Intel_8gen,blurred,32,5218752,6400000,1.2263468354119913,3211,46789,4.2.06
Intel_8gen,strided,128,1867200,6393856,3.4243016281062553,33696,16256,4.2.06
Uncompressed,blurred,256,3419392,6400000,1.8716777719547804,23286,26714,4.2.06
Intel_8gen,skew,32,5597696,6400000,1.143327540473795,307,49693,4.2.06
Intel_11gen,random,1,5737280,6400000,1.1155111829996096,3,49997,4.2.06
Intel_11gen,random,4,5736768,6400000,1.1156107411002154,19,49981,4.2.06
Intel_8gen,random,64,5704896,6400000,1.1218434130964,212,49788,4.2.06
Intel_11gen,random,8,5741248,6400000,1.1147402097941077,27,49973,4.2.06
Intel_11gen,periodic,0,1536640,1703936,1.1088713036234903,0,13312,4.2.06
Intel_8gen,blurred,64,4853184,6400000,1.3187218947396184,6442,43558,4.2.06
Intel_11gen,periodic,1,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_11gen,periodic,4,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_11gen,random,16,5727744,6400000,1.1173683740055422,46,49954,4.2.06
Intel_8gen,skew,64,5577920,6400000,1.1473811026332397,595,49405,4.2.06
Intel_8gen,strided,256,1867200,6393856,3.4243016281062553,33696,16256,4.2.06
Intel_11gen,periodic,8,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_11gen,random,32,5725440,6400000,1.11781801922647,115,49885,4.2.06
Intel_11gen,periodic,16,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_11gen,strided,0,5731200,6393856,1.1156225572305971,0,49952,4.2.06
Intel_11gen,periodic,32,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_11gen,periodic,64,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_8gen,blurred,128,4157888,6400000,1.5392430002924562,12450,37550,4.2.06
Intel_11gen,strided,1,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_11gen,strided,4,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_11gen,blurred,0,5600320,6400000,1.1427918404662591,0,50000,4.2.06
Intel_11gen,periodic,128,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_11gen,strided,8,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_11gen,strided,16,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_11gen,blurred,1,5585152,6400000,1.1458954026676444,98,49902,4.2.06
Intel_8gen,random,128,5691072,6400000,1.124568446858518,375,49625,4.2.06
Intel_11gen,skew,0,5641792,6400000,1.1343913423252754,0,50000,4.2.06
Intel_11gen,random,64,5712320,6400000,1.120385412581928,208,49792,4.2.06
Intel_11gen,strided,32,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_11gen,blurred,4,5560512,6400000,1.150973147796462,394,49606,4.2.06
Intel_11gen,skew,1,5637760,6400000,1.1352026336701102,8,49992,4.2.06
Intel_11gen,periodic,256,1013952,1703936,1.6804898062235687,4523,8789,4.2.06
Intel_11gen,blurred,8,5505024,6400000,1.1625744047619049,815,49185,4.2.06
Intel_11gen,skew,4,5632256,6400000,1.1363119858188264,41,49959,4.2.06
Intel_8gen,skew,128,5507328,6400000,1.1620880397898945,1165,48835,4.2.06
Uncompressed,skew,256,6123520,6400000,1.0451505016722409,2160,47840,4.2.06
Intel_11gen,blurred,16,5410816,6400000,1.1828160484481454,1593,48407,4.2.06
Intel_11gen,skew,8,5639488,6400000,1.1348547953289376,64,49936,4.2.06
Uncompressed,random,256,6303232,6400000,1.0153521241166437,756,49244,4.2.06
Intel_8gen,blurred,256,2924544,6400000,2.188375350140056,23143,26857,4.2.06
Intel_11gen,strided,64,3250816,6393856,1.966846477930464,21631,28321,4.2.06
Intel_11gen,skew,16,5611712,6400000,1.14047192728351,110,49890,4.2.06
Intel_11gen,strided,128,1867200,6393856,3.4243016281062553,33696,16256,4.2.06
Intel_11gen,blurred,32,5234496,6400000,1.2226583036838694,3251,46749,4.2.06
Intel_11gen,skew,32,5601920,6400000,1.1424654404204273,347,49653,4.2.06
Intel_11gen,random,128,5686592,6400000,1.1254544022148942,377,49623,4.2.06
Intel_11gen,blurred,64,4850624,6400000,1.3194178728345054,6409,43591,4.2.06
Intel_11gen,strided,256,1867200,6393856,3.4243016281062553,33696,16256,4.2.06
Intel_11gen,skew,64,5578496,6400000,1.1472626313615713,537,49463,4.2.06
Intel_11gen,blurred,128,4161344,6400000,1.537964657572169,12308,37692,4.2.06
Intel_8gen,random,256,5652224,6400000,1.1322976584084423,783,49217,4.2.06
Intel_8gen,skew,256,5359040,6400000,1.1942437451483847,2272,47728,4.2.06
Intel_11gen,skew,128,5506048,6400000,1.1623581923005393,1116,48884,4.2.06
Intel_11gen,blurred,256,2905728,6400000,2.202546143341703,23367,26633,4.2.06
Intel_11gen,random,256,5646592,6400000,1.1334270299678106,810,49190,4.2.06
Intel_11gen,skew,256,5363456,6400000,1.193260464894277,2368,47632,4.2.06
Mali,periodic,1,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,4,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,8,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,16,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,32,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,64,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,128,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,256,340471,851968,2.5023217836467717,4523,8789,4.2.06
Mali,periodic,0,516244,851968,1.6503203911328752,0,13312,4.2.06
Mali,strided,128,627360,3196928,5.095842897220097,33696,16256,4.2.06
Mali,strided,256,627360,3196928,5.095842897220097,33696,16256,4.2.06
Mali,strided,1,1092246,3196928,2.9269303801524567,21631,28321,4.2.06
Mali,strided,8,1092246,3196928,2.9269303801524567,21631,28321,4.2.06
Mali,strided,32,1092246,3196928,2.9269303801524567,21631,28321,4.2.06
Mali,strided,4,1092246,3196928,2.9269303801524567,21631,28321,4.2.06
Mali,strided,16,1092246,3196928,2.9269303801524567,21631,28321,4.2.06
Mali,strided,64,1092246,3196928,2.9269303801524567,21631,28321,4.2.06
Mali,blurred,256,1015142,3200000,3.152268352604857,23387,26613,4.2.06
Mali,blurred,128,1452512,3200000,2.20307990570818,12310,37690,4.2.06
Mali,blurred,64,1692326,3200000,1.89088863493204,6417,43583,4.2.06
Mali,random,0,1929018,3200000,1.6588751375051969,0,50000,4.2.06
Mali,blurred,32,1816252,3200000,1.7618700488698704,3249,46751,4.2.06
Mali,random,4,1928938,3200000,1.6589439370264882,16,49984,4.2.06
Mali,strided,0,1926736,3196928,1.6592454804394583,0,49952,4.2.06
Mali,random,1,1930811,3200000,1.657334664034957,4,49996,4.2.06
Mali,random,16,1928005,3200000,1.659746733021958,57,49943,4.2.06
Mali,random,8,1928387,3200000,1.6594179487831022,23,49977,4.2.06
Mali,blurred,16,1879271,3200000,1.7027879427714256,1590,48410,4.2.06
Mali,random,32,1925718,3200000,1.6617178631554568,91,49909,4.2.06
Mali,blurred,0,1945645,3200000,1.6446988016827324,0,50000,4.2.06
Mali,blurred,8,1916597,3200000,1.6696259046633173,772,49228,4.2.06
Mali,skew,0,1946194,3200000,1.6442348501742374,0,50000,4.2.06
Mali,blurred,1,1941547,3200000,1.648170247745741,89,49911,4.2.06
Mali,blurred,4,1930465,3200000,1.6576317104946217,399,49601,4.2.06
Mali,skew,1,1947716,3200000,1.642949998870472,6,49994,4.2.06
Mali,random,64,1922006,3200000,1.6649271646394443,178,49822,4.2.06
Mali,skew,4,1947011,3200000,1.6435449003626583,32,49968,4.2.06
Mali,skew,8,1944477,3200000,1.6456867322164264,63,49937,4.2.06
Mali,skew,16,1941045,3200000,1.6485965034298535,118,49882,4.2.06
Mali,random,128,1914403,3200000,1.671539378072433,402,49598,4.2.06
Mali,skew,64,1922482,3200000,1.6645149343400871,576,49424,4.2.06
Mali,skew,32,1935759,3200000,1.6530983454035342,280,49720,4.2.06
Mali,skew,128,1900037,3200000,1.684177729170537,1159,48841,4.2.06
Mali,random,256,1899058,3200000,1.6850459543626366,783,49217,4.2.06
Mali,skew,256,1853948,3200000,1.7260462537244845,2232,47768,4.2.06
Uncompressed,periodic,0,1703936,1703936,1.0,0,13312,7.1.09
Uncompressed,periodic,1,1124992,1703936,1.5146205484127888,4523,8789,7.1.09
Uncompressed,periodic,4,1124992,1703936,1.5146205484127888,4523,8789,7.1.09
Uncompressed,periodic,8,1124992,1703936,1.5146205484127888,4523,8789,7.1.09
Uncompressed,periodic,16,1124992,1703936,1.5146205484127888,4523,8789,7.1.09
Uncompressed,strided,0,6393856,6393856,1.0,0,49952,7.1.09
Uncompressed,periodic,32,1124992,1703936,1.5146205484127888,4523,8789,7.1.09
Uncompressed,random,0,6400000,6400000,1.0,0,50000,7.1.09
Uncompressed,periodic,64,1124992,1703936,1.5146205484127888,4523,8789,7.1.09
Uncompressed,strided,1,3625088,6393856,1.763779527559055,21631,28321,7.1.09
Uncompressed,strided,4,3625088,6393856,1.763779527559055,21631,28321,7.1.09
Uncompressed,random,1,6399872,6400000,1.000020000400008,1,49999,7.1.09
Uncompressed,blurred,0,6400000,6400000,1.0,0,50000,7.1.09
Uncompressed,skew,0,6400000,6400000,1.0,0,50000,7.1.09
Uncompressed,strided,8,3625088,6393856,1.763779527559055,21631,28321,7.1.09
Uncompressed,random,4,6397824,6400000,1.0003401156393177,17,49983,7.1.09
Uncompressed,periodic,128,1124992,1703936,1.5146205484127888,4523,8789,7.1.09
Uncompressed,strided,16,3625088,6393856,1.763779527559055,21631,28321,7.1.09
Uncompressed,random,8,6397184,6400000,1.0004401936852214,22,49978,7.1.09
Uncompressed,blurred,1,6387456,6400000,1.0019638491443228,98,49902,7.1.09
Uncompressed,skew,1,6398720,6400000,1.0002000400080016,10,49990,7.1.09
Uncompressed,blurred,4,6348928,6400000,1.0080441926574062,399,49601,7.1.09
Uncompressed,skew,4,6395648,6400000,1.000680462714646,34,49966,7.1.09
Uncompressed,blurred,8,6293888,6400000,1.0168595310243842,829,49171,7.1.09
Uncompressed,random,16,6391808,6400000,1.0012816404998397,64,49936,7.1.09
